"TemplateId","TemplateFamily","TemplateName","TemplateVersion","SettingDefinitionId","InstanceTemplateId","Depth","ParentSettingId"
"a6ff37f6-c841-4264-9249-1ecf793d94ef_1","endpointSecurityEndpointDetectionAndResponse","Endpoint detection and response",,"com.apple.managedclient.preferences_tags_item_value","818c08be-2465-4d0d-90f5-5058bfcafb85","1","com.apple.managedclient.preferences_tags"
"0385b795-0f2f-44ac-8602-9f65bf6adede_1","endpointSecurityEndpointDetectionAndResponse","Endpoint detection and response",,"device_vendor_msft_windowsadvancedthreatprotection_configuration_samplesharing","6998c81e-2814-4f5e-b492-a6159128a97b","0",
"0385b795-0f2f-44ac-8602-9f65bf6adede_1","endpointSecurityEndpointDetectionAndResponse","Endpoint detection and response",,"device_vendor_msft_windowsadvancedthreatprotection_configuration_telemetryreportingfrequency","03de6095-07c4-4f35-be38-c1cd3bae4484","0",
"0385b795-0f2f-44ac-8602-9f65bf6adede_1","endpointSecurityEndpointDetectionAndResponse","Endpoint detection and response",,"device_vendor_msft_windowsadvancedthreatprotection_configurationtype","23ab0ea3-1b12-429a-8ed0-7390cf699160","0",
"3514388a-d4d1-4aa8-bd64-c317776008f5_1","endpointSecurityEndpointDetectionAndResponse","Endpoint detection and response",,"linux_mdatp_managed_edr_tags","d0eb0a92-3807-4d9d-8432-6edd1aa108ce","0",
"3514388a-d4d1-4aa8-bd64-c317776008f5_1","endpointSecurityEndpointDetectionAndResponse","Endpoint detection and response",,"linux_mdatp_managed_edr_tags_item_key","1a07a95c-9e59-4e6d-b2dc-704566275ffc","1","linux_mdatp_managed_edr_tags"
"3514388a-d4d1-4aa8-bd64-c317776008f5_1","endpointSecurityEndpointDetectionAndResponse","Endpoint detection and response",,"linux_mdatp_managed_edr_tags_item_value","27b00f90-03f1-42b5-84e7-1f3cf00b66e5","1","linux_mdatp_managed_edr_tags"
"dfa57610-d11d-4bf8-89d6-1f5cb1679506_1","endpointSecurityEndpointDetectionAndResponse","Microsoft Defender Global Exclusions (AV+EDR)",,"linux_mdatp_managed_exclusionsettings_exclusions","516effc4-4071-4e74-9f18-20f9e034cd0f","0",
"dfa57610-d11d-4bf8-89d6-1f5cb1679506_1","endpointSecurityEndpointDetectionAndResponse","Microsoft Defender Global Exclusions (AV+EDR)",,"linux_mdatp_managed_exclusionsettings_exclusions_item_$type","4ae2f1fe-3c17-4138-872c-3244fde56e2e","1","linux_mdatp_managed_exclusionsettings_exclusions"
"dfa57610-d11d-4bf8-89d6-1f5cb1679506_1","endpointSecurityEndpointDetectionAndResponse","Microsoft Defender Global Exclusions (AV+EDR)",,"linux_mdatp_managed_exclusionsettings_exclusions_item_$type","760f2bdc-0e6f-40d9-bfcc-9dfdbf348e97","1","linux_mdatp_managed_exclusionsettings_exclusions"
"cff02aad-51b1-498d-83ad-81161a393f56_1","endpointSecurityEndpointPrivilegeManagement","Elevation rules policy",,"device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}","ee3d2e5f-6b3d-4cb1-af9b-37b02d3dbae2","0",
"cff02aad-51b1-498d-83ad-81161a393f56_1","endpointSecurityEndpointPrivilegeManagement","Elevation rules policy",,"device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_appliesto","0cde1c42-c701-44b1-94b7-438dd4536128","1","device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}"
"cff02aad-51b1-498d-83ad-81161a393f56_1","endpointSecurityEndpointPrivilegeManagement","Elevation rules policy",,"device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_certificatetype","ea3b1b52-411c-4d89-80e9-c2289e59a97f","1","device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}"
"cff02aad-51b1-498d-83ad-81161a393f56_1","endpointSecurityEndpointPrivilegeManagement","Elevation rules policy",,"device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_description","b3714f3a-ead8-4682-a16f-ffa264c9d58f","1","device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}"
"cff02aad-51b1-498d-83ad-81161a393f56_1","endpointSecurityEndpointPrivilegeManagement","Elevation rules policy",,"device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_filedescription","5e10c5a9-d3ca-4684-b425-e52238cf3c8b","1","device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}"
"cff02aad-51b1-498d-83ad-81161a393f56_1","endpointSecurityEndpointPrivilegeManagement","Elevation rules policy",,"device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_filehash","e4436e2c-1584-4fba-8e38-78737cbbbfdf","1","device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}"
"cff02aad-51b1-498d-83ad-81161a393f56_1","endpointSecurityEndpointPrivilegeManagement","Elevation rules policy",,"device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_filename","0c1ceb2b-bbd4-46d4-9ba5-9ee7abe1f094","1","device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}"
"cff02aad-51b1-498d-83ad-81161a393f56_1","endpointSecurityEndpointPrivilegeManagement","Elevation rules policy",,"device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_filepath","c3b7fda4-db6a-421d-bf04-d485e9d0cfb1","1","device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}"
"cff02aad-51b1-498d-83ad-81161a393f56_1","endpointSecurityEndpointPrivilegeManagement","Elevation rules policy",,"device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_fileversion","4a36432a-ad41-4ea6-b69f-05655afc43d2","1","device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}"
"cff02aad-51b1-498d-83ad-81161a393f56_1","endpointSecurityEndpointPrivilegeManagement","Elevation rules policy",,"device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_internalname","08511f12-25b5-4218-812c-39a2db444ef1","1","device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}"
"cff02aad-51b1-498d-83ad-81161a393f56_1","endpointSecurityEndpointPrivilegeManagement","Elevation rules policy",,"device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_name","fdabfcf9-afa4-4dbf-a4ef-d5c1549065e1","1","device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}"
"cff02aad-51b1-498d-83ad-81161a393f56_1","endpointSecurityEndpointPrivilegeManagement","Elevation rules policy",,"device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_productname","234631a1-aeb1-436f-9e05-dcd9489caf08","1","device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}"
"cff02aad-51b1-498d-83ad-81161a393f56_1","endpointSecurityEndpointPrivilegeManagement","Elevation rules policy",,"device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_ruletype","bc5a31ac-95b5-4ec6-be1f-50a384bb165f","1","device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}"
"cff02aad-51b1-498d-83ad-81161a393f56_1","endpointSecurityEndpointPrivilegeManagement","Elevation rules policy",,"device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_signaturesource","beb74dcd-b6c8-41b1-a95d-0874e96951e0","1","device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}"
"e7dcaba4-959b-46ed-88f0-16ba39b14fd8_1","endpointSecurityEndpointPrivilegeManagement","Elevation settings policy",,"device_vendor_msft_policy_elevationclientsettings_enableepm","58a79a4b-ba9b-4923-a7a5-6dc1a9f638a4","0",
"de730c94-09d5-4972-9672-1b9cefe77b64_1","endpointSecurityFirewall","macOS Firewall",,"com.apple.security.firewall_allowsigned","67dbb08f-b06f-4ffd-bdc8-80559fd13170","1","com.apple.security.firewall_com.apple.security.firewall"
"de730c94-09d5-4972-9672-1b9cefe77b64_1","endpointSecurityFirewall","macOS Firewall",,"com.apple.security.firewall_allowsignedapp","cbf997db-2da6-430e-b0ea-7642623476d7","1","com.apple.security.firewall_com.apple.security.firewall"
"de730c94-09d5-4972-9672-1b9cefe77b64_1","endpointSecurityFirewall","macOS Firewall",,"com.apple.security.firewall_applications","0e7dac8d-b23a-4296-b9e7-de5276e4ee2a","1","com.apple.security.firewall_com.apple.security.firewall"
"de730c94-09d5-4972-9672-1b9cefe77b64_1","endpointSecurityFirewall","macOS Firewall",,"com.apple.security.firewall_applications_item_allowed","78b57fc8-8610-474f-abdf-e527098c02bc","2","com.apple.security.firewall_applications"
"de730c94-09d5-4972-9672-1b9cefe77b64_1","endpointSecurityFirewall","macOS Firewall",,"com.apple.security.firewall_applications_item_bundleid","48aabb0b-e147-49ff-8614-a9e7bc51caf9","2","com.apple.security.firewall_applications"
"de730c94-09d5-4972-9672-1b9cefe77b64_1","endpointSecurityFirewall","macOS Firewall",,"com.apple.security.firewall_blockallincoming","2ba563a7-f514-4b56-b2b4-67d3080037e0","1","com.apple.security.firewall_com.apple.security.firewall"
"de730c94-09d5-4972-9672-1b9cefe77b64_1","endpointSecurityFirewall","macOS Firewall",,"com.apple.security.firewall_com.apple.security.firewall","1d79203d-05b3-41d2-b435-0403fc4141cb","0",
"de730c94-09d5-4972-9672-1b9cefe77b64_1","endpointSecurityFirewall","macOS Firewall",,"com.apple.security.firewall_enablefirewall","36464755-dc76-4d68-83ca-1f12f32f4316","1","com.apple.security.firewall_com.apple.security.firewall"
"de730c94-09d5-4972-9672-1b9cefe77b64_1","endpointSecurityFirewall","macOS Firewall",,"com.apple.security.firewall_enablelogging","97a6e881-779b-4b56-b99f-749d51b351d3","1","com.apple.security.firewall_com.apple.security.firewall"
"de730c94-09d5-4972-9672-1b9cefe77b64_1","endpointSecurityFirewall","macOS Firewall",,"com.apple.security.firewall_enablestealthmode","643654f8-321a-46a4-8dbd-01ea031b65e3","1","com.apple.security.firewall_com.apple.security.firewall"
"de730c94-09d5-4972-9672-1b9cefe77b64_1","endpointSecurityFirewall","macOS Firewall",,"com.apple.security.firewall_loggingoption","4b3229a2-5a79-40ce-ac1b-b8a0e2169b67","1","com.apple.security.firewall_com.apple.security.firewall"
"6078910e-d808-4a9f-a51d-1b8a7bacb7c0_1","endpointSecurityFirewall","Windows Firewall",,"device_vendor_msft_policy_config_audit_objectaccess_auditfilteringplatformconnection","be9453a7-6348-4112-a49e-ad029d5d3548","0",
"6078910e-d808-4a9f-a51d-1b8a7bacb7c0_1","endpointSecurityFirewall","Windows Firewall",,"device_vendor_msft_policy_config_audit_objectaccess_auditfilteringplatformpacketdrop","43f5366a-7e27-47a9-be51-d14189d02a17","0",
"6078910e-d808-4a9f-a51d-1b8a7bacb7c0_1","endpointSecurityFirewall","Windows Firewall",,"device_vendor_msft_policy_config_networklistmanager_allowedtlsauthenticationendpoints","a5f40a65-0a89-4949-85fb-09779644bd31","0",
"6078910e-d808-4a9f-a51d-1b8a7bacb7c0_1","endpointSecurityFirewall","Windows Firewall",,"device_vendor_msft_policy_config_networklistmanager_configuredtlsauthenticationnetworkname","2b1e7303-a43c-473e-920e-1479d8beb4b7","0",
"6078910e-d808-4a9f-a51d-1b8a7bacb7c0_1","endpointSecurityFirewall","Windows Firewall",,"vendor_msft_firewall_mdmstore_domainprofile_enablefirewall","7714c373-a19a-4b64-ba6d-2e9db04a7684","0",
"6078910e-d808-4a9f-a51d-1b8a7bacb7c0_1","endpointSecurityFirewall","Windows Firewall",,"vendor_msft_firewall_mdmstore_global_crlcheck","e7a56c46-ef6b-453b-a280-5c5677eed4b2","0",
"6078910e-d808-4a9f-a51d-1b8a7bacb7c0_1","endpointSecurityFirewall","Windows Firewall",,"vendor_msft_firewall_mdmstore_global_disablestatefulftp","38329af6-2670-4a71-972d-482010ca97fc","0",
"6078910e-d808-4a9f-a51d-1b8a7bacb7c0_1","endpointSecurityFirewall","Windows Firewall",,"vendor_msft_firewall_mdmstore_global_enablepacketqueue","290a576c-b314-4305-98e7-ac98ad5452c4","0",
"6078910e-d808-4a9f-a51d-1b8a7bacb7c0_1","endpointSecurityFirewall","Windows Firewall",,"vendor_msft_firewall_mdmstore_global_ipsecexempt","5b5aa031-5f38-4df7-86e3-79269d5f3599","0",
"6078910e-d808-4a9f-a51d-1b8a7bacb7c0_1","endpointSecurityFirewall","Windows Firewall",,"vendor_msft_firewall_mdmstore_global_opportunisticallymatchauthsetperkm","2b8d08ba-c8ac-41cb-995e-f4c42387b599","0",
"6078910e-d808-4a9f-a51d-1b8a7bacb7c0_1","endpointSecurityFirewall","Windows Firewall",,"vendor_msft_firewall_mdmstore_global_presharedkeyencoding","a49fb169-715e-42ea-9916-35ac9de66f69","0",
"6078910e-d808-4a9f-a51d-1b8a7bacb7c0_1","endpointSecurityFirewall","Windows Firewall",,"vendor_msft_firewall_mdmstore_global_saidletime","2663b68f-6624-4cf2-ba68-9d355b086824","0",
"6078910e-d808-4a9f-a51d-1b8a7bacb7c0_1","endpointSecurityFirewall","Windows Firewall",,"vendor_msft_firewall_mdmstore_hypervvmsettings_{vmcreatorid}","24805bd4-1133-4790-82ae-4caa63e16aa6","0",
"6078910e-d808-4a9f-a51d-1b8a7bacb7c0_1","endpointSecurityFirewall","Windows Firewall",,"vendor_msft_firewall_mdmstore_hypervvmsettings_{vmcreatorid}_target","256dbd0b-c73f-4fab-84e0-487efcc9288b","1","vendor_msft_firewall_mdmstore_hypervvmsettings_{vmcreatorid}"
"6078910e-d808-4a9f-a51d-1b8a7bacb7c0_1","endpointSecurityFirewall","Windows Firewall",,"vendor_msft_firewall_mdmstore_privateprofile_enablefirewall","1c14f914-69bb-49f8-af5b-e29173a6ee95","0",
"6078910e-d808-4a9f-a51d-1b8a7bacb7c0_1","endpointSecurityFirewall","Windows Firewall",,"vendor_msft_firewall_mdmstore_publicprofile_enablefirewall","e2714734-708e-4286-8ae9-d56821e306a3","0",
"c2791bb6-ad62-412d-99dc-cb179ef72dee_1","endpointSecurityFirewall","Windows Firewall Profile (ConfigMgr) (preview)",,"vendor_msft_firewall_mdmstore_domainprofile_enablefirewall","7714c373-a19a-4b64-ba6d-2e9db04a7684","0",
"c2791bb6-ad62-412d-99dc-cb179ef72dee_1","endpointSecurityFirewall","Windows Firewall Profile (ConfigMgr) (preview)",,"vendor_msft_firewall_mdmstore_global_disablestatefulftp","38329af6-2670-4a71-972d-482010ca97fc","0",
"c2791bb6-ad62-412d-99dc-cb179ef72dee_1","endpointSecurityFirewall","Windows Firewall Profile (ConfigMgr) (preview)",,"vendor_msft_firewall_mdmstore_global_enablepacketqueue","290a576c-b314-4305-98e7-ac98ad5452c4","0",
"c2791bb6-ad62-412d-99dc-cb179ef72dee_1","endpointSecurityFirewall","Windows Firewall Profile (ConfigMgr) (preview)",,"vendor_msft_firewall_mdmstore_global_presharedkeyencoding","a49fb169-715e-42ea-9916-35ac9de66f69","0",
"c2791bb6-ad62-412d-99dc-cb179ef72dee_1","endpointSecurityFirewall","Windows Firewall Profile (ConfigMgr) (preview)",,"vendor_msft_firewall_mdmstore_global_saidletime","2663b68f-6624-4cf2-ba68-9d355b086824","0",
"c2791bb6-ad62-412d-99dc-cb179ef72dee_1","endpointSecurityFirewall","Windows Firewall Profile (ConfigMgr) (preview)",,"vendor_msft_firewall_mdmstore_privateprofile_enablefirewall","1c14f914-69bb-49f8-af5b-e29173a6ee95","0",
"c2791bb6-ad62-412d-99dc-cb179ef72dee_1","endpointSecurityFirewall","Windows Firewall Profile (ConfigMgr) (preview)",,"vendor_msft_firewall_mdmstore_publicprofile_enablefirewall","e2714734-708e-4286-8ae9-d56821e306a3","0",
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}","76c7a8be-67d2-44bf-81a5-38c94926b1a1","0",
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_action_type","0565cfd1-21c2-4965-b87f-6bde2b8d2cbd","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_app_filepath","dd825fa0-961b-4fcc-a6b3-4d2dc0419d4e","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_app_fqbn","38260bbc-8b66-4d35-864d-44643e6b7e0f","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_app_packagefamilyname","1a91448b-b04e-4cb0-a80c-10ec64addfda","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_app_servicename","1bd709fe-1cd4-4cc4-9a6f-4cb7f104da66","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_description","6c85987f-3adb-4f8d-93e1-4f23e238121b","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_direction","2114ad3d-157c-47d3-b646-60fcf50949c7","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_edgetraversal","fe674767-404d-4994-ac86-016f209851ee","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_enabled","4e150e1a-6a10-49b2-a20c-911bf44ea767","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_interfacetypes","406b5410-e52e-4df3-933f-1ee6e550a5c8","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_localaddressranges","8b5de251-c683-4440-91d6-3b679b0aa5aa","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_localportranges","b57dc83e-5bf3-439a-b923-4c3e49ac9e2d","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_localuserauthorizedlist","b11c8e7d-babc-4899-a4b4-04683b898faa","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_name","116a696a-3270-493e-9938-c336cf05ea98","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_profiles","7dc9b243-cdd2-4359-b5f5-0c48edb8fd34","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_protocol","b8f45398-674f-40c3-ab18-e002aa8e589b","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_remoteaddressdynamickeywords","02ab2b98-0447-47da-9e3d-d98a181de49a","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_remoteaddressranges","bf9855fc-f2c0-4241-94cf-94cf823f1c1c","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"19c8aa67-f286-4861-9aa0-f23541d31680_1","endpointSecurityFirewall","Windows Firewall Rules",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_remoteportranges","de5d058e-ab1d-4772-81f5-32b6a35b4587","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}","76c7a8be-67d2-44bf-81a5-38c94926b1a1","0",
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_action_type","0565cfd1-21c2-4965-b87f-6bde2b8d2cbd","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_app_filepath","dd825fa0-961b-4fcc-a6b3-4d2dc0419d4e","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_app_packagefamilyname","1a91448b-b04e-4cb0-a80c-10ec64addfda","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_app_servicename","1bd709fe-1cd4-4cc4-9a6f-4cb7f104da66","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_description","6c85987f-3adb-4f8d-93e1-4f23e238121b","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_direction","2114ad3d-157c-47d3-b646-60fcf50949c7","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_edgetraversal","fe674767-404d-4994-ac86-016f209851ee","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_enabled","4e150e1a-6a10-49b2-a20c-911bf44ea767","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_interfacetypes","406b5410-e52e-4df3-933f-1ee6e550a5c8","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_localaddressranges","8b5de251-c683-4440-91d6-3b679b0aa5aa","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_localportranges","b57dc83e-5bf3-439a-b923-4c3e49ac9e2d","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_localuserauthorizedlist","b11c8e7d-babc-4899-a4b4-04683b898faa","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_name","116a696a-3270-493e-9938-c336cf05ea98","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_profiles","7dc9b243-cdd2-4359-b5f5-0c48edb8fd34","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_protocol","b8f45398-674f-40c3-ab18-e002aa8e589b","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_remoteaddressdynamickeywords","02ab2b98-0447-47da-9e3d-d98a181de49a","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_remoteaddressranges","bf9855fc-f2c0-4241-94cf-94cf823f1c1c","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
"48da42ed-5df7-485e-8b9d-4844ed5a92bd_1","endpointSecurityFirewall","Windows Firewall Rules (ConfigMgr)",,"vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}_remoteportranges","de5d058e-ab1d-4772-81f5-32b6a35b4587","1","vendor_msft_firewall_mdmstore_firewallrules_{firewallrulename}"
